dteday,season,mnth,workingday,weathersit,temp,atemp,hum,windspeed,cnt,hr
2012-07-29,3,7,0,1,0.66,0.5909,0.89,0.1343,188,0.0
2012-07-29,3,7,0,1,0.66,0.6061,0.83,0.1045,158,1.0
2012-07-29,3,7,0,1,0.66,0.6212,0.74,0.1343,112,2.0
2012-07-29,3,7,0,1,0.66,0.6212,0.69,0.2239,55,3.0
2012-07-29,3,7,0,1,0.64,0.6061,0.69,0.194,13,4.0
2012-07-29,3,7,0,1,0.62,0.5909,0.78,0.194,17,5.0
2012-07-29,3,7,0,1,0.64,0.6061,0.73,0.1642,18,6.0
2012-07-29,3,7,0,1,0.66,0.6212,0.69,0.2537,40,7.0
2012-07-29,3,7,0,1,0.7,0.6515,0.65,0.2239,127,8.0
2012-07-29,3,7,0,1,0.72,0.6818,0.62,0.2537,226,9.0
2012-07-29,3,7,0,1,0.74,0.6818,0.62,0.0,381,10.0
2012-07-29,3,7,0,1,0.76,0.697,0.55,0.2239,509,11.0
2012-07-29,3,7,0,1,0.76,0.697,0.55,0.3284,511,12.0
2012-07-29,3,7,0,1,0.8,0.7424,0.49,0.2239,483,13.0
2012-07-29,3,7,0,1,0.8,0.7273,0.46,0.194,522,14.0
2012-07-29,3,7,0,1,0.8,0.7273,0.43,0.1343,501,15.0
2012-07-29,3,7,0,1,0.8,0.7273,0.43,0.1343,521,16.0
2012-07-29,3,7,0,1,0.82,0.7424,0.41,0.1642,531,17.0
2012-07-29,3,7,0,1,0.8,0.7121,0.41,0.2985,419,18.0
2012-07-29,3,7,0,1,0.76,0.697,0.55,0.1642,443,19.0
2012-07-29,3,7,0,1,0.74,0.697,0.66,0.1045,303,20.0
2012-07-29,3,7,0,1,0.72,0.6818,0.7,0.1343,271,21.0
2012-07-29,3,7,0,1,0.7,0.6515,0.7,0.1045,148,22.0
2012-07-29,3,7,0,1,0.7,0.6515,0.7,0.0,100,23.0
2012-07-30,3,7,1,1,0.7,0.6667,0.74,0.0896,58,0.0
2012-07-30,3,7,1,1,0.7,0.6667,0.74,0.0,19,1.0
2012-07-30,3,7,1,1,0.68,0.6364,0.74,0.0,8,2.0
2012-07-30,3,7,1,1,0.66,0.6061,0.83,0.0,3,3.0
2012-07-30,3,7,1,1,0.66,0.6061,0.83,0.0,5,4.0
2012-07-30,3,7,1,1,0.66,0.6061,0.83,0.1045,47,5.0
2012-07-30,3,7,1,1,0.66,0.6061,0.83,0.1642,161,6.0
2012-07-30,3,7,1,1,0.7,0.6667,0.79,0.0896,469,7.0
2012-07-30,3,7,1,2,0.72,0.697,0.74,0.1045,751,8.0
2012-07-30,3,7,1,2,0.74,0.697,0.7,0.0,293,9.0
2012-07-30,3,7,1,2,0.74,0.697,0.66,0.2239,189,10.0
2012-07-30,3,7,1,2,0.78,0.7273,0.55,0.1343,215,11.0
2012-07-30,3,7,1,2,0.76,0.7121,0.58,0.1045,278,12.0
2012-07-30,3,7,1,1,0.8,0.7424,0.49,0.1642,226,13.0
2012-07-30,3,7,1,1,0.8,0.7424,0.49,0.2239,254,14.0
2012-07-30,3,7,1,1,0.8,0.7424,0.49,0.2537,236,15.0
2012-07-30,3,7,1,1,0.8,0.7424,0.49,0.2836,425,16.0
2012-07-30,3,7,1,1,0.76,0.697,0.55,0.3284,827,17.0
2012-07-30,3,7,1,1,0.76,0.7121,0.58,0.4179,812,18.0
2012-07-30,3,7,1,1,0.82,0.7727,0.52,0.1642,665,19.0
2012-07-30,3,7,1,1,0.72,0.6818,0.7,0.2239,462,20.0
2012-07-30,3,7,1,1,0.72,0.6818,0.7,0.194,322,21.0
2012-07-30,3,7,1,2,0.7,0.6667,0.74,0.2239,230,22.0
2012-07-30,3,7,1,1,0.7,0.6667,0.74,0.194,150,23.0
2012-07-31,3,7,1,1,0.68,0.6364,0.79,0.1343,38,0.0
2012-07-31,3,7,1,1,0.66,0.6061,0.83,0.1343,21,1.0
2012-07-31,3,7,1,1,0.66,0.6061,0.83,0.1343,8,2.0
2012-07-31,3,7,1,1,0.66,0.6061,0.83,0.0896,6,3.0
2012-07-31,3,7,1,1,0.66,0.6061,0.83,0.0896,6,4.0
2012-07-31,3,7,1,1,0.66,0.6061,0.83,0.1642,45,5.0
2012-07-31,3,7,1,1,0.64,0.5758,0.89,0.1642,194,6.0
2012-07-31,3,7,1,1,0.68,0.6364,0.83,0.2239,513,7.0
2012-07-31,3,7,1,1,0.7,0.6667,0.79,0.1343,760,8.0
2012-07-31,3,7,1,1,0.72,0.6818,0.7,0.1045,333,9.0
2012-07-31,3,7,1,1,0.72,0.6818,0.66,0.0,227,10.0
2012-07-31,3,7,1,1,0.76,0.7121,0.58,0.0,224,11.0
2012-07-31,3,7,1,1,0.8,0.7273,0.46,0.0,248,12.0
2012-07-31,3,7,1,1,0.8,0.7576,0.55,0.2836,288,13.0
2012-07-31,3,7,1,1,0.8,0.7576,0.55,0.2836,260,14.0
2012-07-31,3,7,1,1,0.76,0.7121,0.62,0.1343,144,15.0
2012-07-31,3,7,1,1,0.76,0.7121,0.58,0.2239,402,16.0
2012-07-31,3,7,1,1,0.78,0.7121,0.52,0.2239,820,17.0
2012-07-31,3,7,1,1,0.76,0.697,0.55,0.2836,857,18.0
2012-07-31,3,7,1,3,0.74,0.6818,0.62,0.3582,614,19.0
2012-07-31,3,7,1,3,0.7,0.6515,0.7,0.194,452,20.0
2012-07-31,3,7,1,1,0.68,0.6364,0.79,0.194,352,21.0
2012-07-31,3,7,1,1,0.68,0.6364,0.74,0.2537,257,22.0
2012-07-31,3,7,1,2,0.66,0.6061,0.83,0.1642,147,23.0
2012-08-01,3,8,1,1,0.68,0.6364,0.79,0.1642,47,0.0
2012-08-01,3,8,1,1,0.66,0.6061,0.83,0.0896,33,1.0
2012-08-01,3,8,1,1,0.64,0.5758,0.83,0.1045,13,2.0
2012-08-01,3,8,1,1,0.64,0.5758,0.83,0.1045,7,3.0
2012-08-01,3,8,1,2,0.64,0.5909,0.78,0.1343,4,4.0
2012-08-01,3,8,1,2,0.64,0.5909,0.78,0.1343,49,5.0
2012-08-01,3,8,1,1,0.64,0.5909,0.78,0.1343,185,6.0
2012-08-01,3,8,1,2,0.64,0.5758,0.83,0.1343,487,7.0
2012-08-01,3,8,1,2,0.66,0.6061,0.78,0.194,681,8.0
2012-08-01,3,8,1,2,0.68,0.6364,0.74,0.0896,350,9.0
2012-08-01,3,8,1,1,0.72,0.6818,0.66,0.0896,236,10.0
2012-08-01,3,8,1,1,0.76,0.7121,0.58,0.0896,234,11.0
2012-08-01,3,8,1,1,0.8,0.7424,0.49,0.1045,284,12.0
2012-08-01,3,8,1,1,0.8,0.7424,0.52,0.1642,280,13.0
2012-08-01,3,8,1,1,0.82,0.7576,0.46,0.1642,263,14.0
2012-08-01,3,8,1,1,0.82,0.7576,0.46,0.1642,295,15.0
2012-08-01,3,8,1,1,0.8,0.7576,0.55,0.2836,479,16.0
2012-08-01,3,8,1,1,0.8,0.7424,0.49,0.1642,837,17.0
2012-08-01,3,8,1,3,0.76,0.7121,0.62,0.2239,891,18.0
2012-08-01,3,8,1,1,0.74,0.697,0.66,0.2537,652,19.0
2012-08-01,3,8,1,1,0.74,0.697,0.66,0.1642,513,20.0
2012-08-01,3,8,1,1,0.72,0.6818,0.7,0.1343,320,21.0
2012-08-01,3,8,1,1,0.72,0.6818,0.7,0.1045,288,22.0
2012-08-01,3,8,1,1,0.7,0.6667,0.74,0.0,152,23.0
2012-08-02,3,8,1,1,0.7,0.6667,0.74,0.0,63,0.0
2012-08-02,3,8,1,1,0.68,0.6364,0.79,0.1045,42,1.0
2012-08-02,3,8,1,1,0.66,0.6061,0.83,0.0896,11,2.0
2012-08-02,3,8,1,1,0.66,0.6061,0.83,0.0,6,3.0
2012-08-02,3,8,1,1,0.66,0.6061,0.83,0.0,9,4.0
2012-08-02,3,8,1,1,0.66,0.5909,0.89,0.1343,41,5.0
2012-08-02,3,8,1,1,0.66,0.6061,0.83,0.0,183,6.0
2012-08-02,3,8,1,1,0.7,0.6667,0.79,0.0,473,7.0
2012-08-02,3,8,1,1,0.72,0.697,0.74,0.1045,739,8.0
2012-08-02,3,8,1,1,0.76,0.7273,0.66,0.1045,343,9.0
2012-08-02,3,8,1,1,0.8,0.7576,0.55,0.0,181,10.0
2012-08-02,3,8,1,1,0.82,0.7727,0.52,0.1045,226,11.0
2012-08-02,3,8,1,1,0.84,0.7576,0.44,0.1343,286,12.0
2012-08-02,3,8,1,1,0.86,0.7879,0.44,0.2239,310,13.0
2012-08-02,3,8,1,1,0.86,0.7879,0.41,0.1343,225,14.0
2012-08-02,3,8,1,1,0.78,0.7424,0.62,0.4627,270,15.0
2012-08-02,3,8,1,1,0.82,0.7576,0.46,0.194,406,16.0
2012-08-02,3,8,1,1,0.82,0.7727,0.52,0.2537,865,17.0
2012-08-02,3,8,1,1,0.8,0.7727,0.59,0.2239,767,18.0
2012-08-02,3,8,1,1,0.8,0.7879,0.63,0.1642,607,19.0
2012-08-02,3,8,1,1,0.78,0.7576,0.66,0.0,427,20.0
2012-08-02,3,8,1,1,0.76,0.7273,0.66,0.2239,342,21.0
2012-08-02,3,8,1,1,0.74,0.697,0.7,0.194,262,22.0
2012-08-02,3,8,1,1,0.72,0.6818,0.7,0.2537,177,23.0
2012-08-03,3,8,1,1,0.72,0.6818,0.7,0.194,71,0.0
2012-08-03,3,8,1,1,0.7,0.6667,0.74,0.194,43,1.0
2012-08-03,3,8,1,1,0.68,0.6364,0.79,0.2239,14,2.0
2012-08-03,3,8,1,1,0.68,0.6364,0.79,0.2239,6,3.0
2012-08-03,3,8,1,1,0.66,0.6061,0.83,0.2537,12,4.0
2012-08-03,3,8,1,1,0.66,0.6061,0.83,0.1642,37,5.0
2012-08-03,3,8,1,1,0.66,0.6061,0.83,0.2239,163,6.0
2012-08-03,3,8,1,1,0.7,0.6667,0.74,0.1045,421,7.0
2012-08-03,3,8,1,1,0.72,0.6818,0.7,0.1343,668,8.0
2012-08-03,3,8,1,2,0.74,0.697,0.66,0.1045,396,9.0
2012-08-03,3,8,1,2,0.8,0.7424,0.52,0.194,249,10.0
2012-08-03,3,8,1,2,0.84,0.7879,0.49,0.2836,263,11.0
2012-08-03,3,8,1,2,0.86,0.8182,0.5,0.2985,338,12.0
2012-08-03,3,8,1,2,0.86,0.803,0.47,0.2836,345,13.0
2012-08-03,3,8,1,2,0.86,0.7879,0.44,0.2537,331,14.0
2012-08-03,3,8,1,1,0.88,0.8182,0.42,0.2537,380,15.0
2012-08-03,3,8,1,2,0.86,0.7879,0.41,0.2239,492,16.0
2012-08-03,3,8,1,2,0.84,0.803,0.53,0.2836,741,17.0
2012-08-03,3,8,1,2,0.82,0.803,0.59,0.2537,671,18.0
2012-08-03,3,8,1,2,0.8,0.7879,0.63,0.2239,469,19.0
2012-08-03,3,8,1,2,0.78,0.7576,0.66,0.2239,389,20.0
2012-08-03,3,8,1,2,0.76,0.7273,0.66,0.194,278,21.0
2012-08-03,3,8,1,1,0.76,0.7273,0.7,0.2537,202,22.0
2012-08-03,3,8,1,1,0.74,0.7121,0.79,0.1343,196,23.0
2012-08-04,3,8,0,1,0.74,0.7121,0.79,0.1642,161,0.0
2012-08-04,3,8,0,1,0.72,0.7121,0.84,0.194,122,1.0
2012-08-04,3,8,0,1,0.72,0.7121,0.84,0.1343,84,2.0
2012-08-04,3,8,0,1,0.72,0.7121,0.84,0.1343,30,3.0
2012-08-04,3,8,0,1,0.72,0.697,0.79,0.194,13,4.0
2012-08-04,3,8,0,1,0.7,0.6667,0.84,0.2239,17,5.0
2012-08-04,3,8,0,1,0.7,0.6667,0.84,0.2239,49,6.0
2012-08-04,3,8,0,1,0.72,0.697,0.77,0.1642,67,7.0
2012-08-04,3,8,0,1,0.74,0.7273,0.72,0.194,181,8.0
2012-08-04,3,8,0,1,0.78,0.7576,0.65,0.2239,278,9.0
2012-08-04,3,8,0,1,0.82,0.7727,0.57,0.194,396,10.0
2012-08-04,3,8,0,1,0.86,0.803,0.47,0.2537,470,11.0
2012-08-04,3,8,0,1,0.86,0.7879,0.4,0.3582,547,12.0
2012-08-04,3,8,0,1,0.88,0.8182,0.42,0.2985,527,13.0
2012-08-04,3,8,0,1,0.88,0.803,0.4,0.3881,472,14.0
2012-08-04,3,8,0,1,0.88,0.8182,0.42,0.4179,489,15.0
2012-08-04,3,8,0,1,0.9,0.8182,0.39,0.2985,450,16.0
2012-08-04,3,8,0,1,0.88,0.7879,0.37,0.2985,492,17.0
2012-08-04,3,8,0,1,0.86,0.7879,0.41,0.3284,490,18.0
2012-08-04,3,8,0,1,0.82,0.7727,0.52,0.3582,397,19.0
2012-08-04,3,8,0,1,0.82,0.7727,0.52,0.2985,312,20.0
2012-08-04,3,8,0,1,0.8,0.7727,0.59,0.2537,289,21.0
2012-08-04,3,8,0,1,0.76,0.7273,0.66,0.2836,269,22.0
2012-08-04,3,8,0,1,0.76,0.7273,0.66,0.2985,222,23.0
2012-08-05,3,8,0,1,0.74,0.697,0.7,0.2836,153,0.0
2012-08-05,3,8,0,1,0.74,0.697,0.7,0.2537,87,1.0
2012-08-05,3,8,0,1,0.74,0.697,0.7,0.2985,73,2.0
2012-08-05,3,8,0,1,0.72,0.697,0.74,0.2537,41,3.0
2012-08-05,3,8,0,1,0.72,0.697,0.74,0.2537,14,4.0
2012-08-05,3,8,0,1,0.72,0.697,0.74,0.2537,19,5.0
2012-08-05,3,8,0,1,0.72,0.697,0.79,0.2537,19,6.0
2012-08-05,3,8,0,1,0.74,0.7121,0.74,0.2985,68,7.0
2012-08-05,3,8,0,1,0.76,0.7273,0.66,0.3284,108,8.0
2012-08-05,3,8,0,1,0.8,0.7727,0.59,0.3582,229,9.0
2012-08-05,3,8,0,1,0.8,0.7727,0.59,0.4179,364,10.0
2012-08-05,3,8,0,1,0.82,0.7879,0.56,0.4179,437,11.0
2012-08-05,3,8,0,1,0.86,0.803,0.47,0.5224,491,12.0
2012-08-05,3,8,0,1,0.88,0.8182,0.44,0.4627,523,13.0
2012-08-05,3,8,0,1,0.9,0.8485,0.42,0.4627,526,14.0
2012-08-05,3,8,0,1,0.9,0.8182,0.37,0.5224,450,15.0
2012-08-05,3,8,0,1,0.82,0.7576,0.46,0.2537,421,16.0
2012-08-05,3,8,0,1,0.82,0.7576,0.46,0.2537,382,17.0
2012-08-05,3,8,0,3,0.7,0.6667,0.74,0.1343,229,18.0
2012-08-05,3,8,0,1,0.7,0.6667,0.84,0.2239,185,19.0
2012-08-05,3,8,0,1,0.7,0.6667,0.84,0.1045,193,20.0
2012-08-05,3,8,0,1,0.72,0.697,0.79,0.1045,208,21.0
2012-08-05,3,8,0,1,0.72,0.697,0.79,0.0896,157,22.0
2012-08-05,3,8,0,2,0.72,0.697,0.79,0.1642,87,23.0
2012-08-06,3,8,1,2,0.72,0.697,0.79,0.0,33,0.0
2012-08-06,3,8,1,1,0.72,0.697,0.79,0.0896,11,1.0
2012-08-06,3,8,1,2,0.72,0.697,0.79,0.1343,5,2.0
2012-08-06,3,8,1,3,0.72,0.697,0.79,0.0896,5,3.0
2012-08-06,3,8,1,2,0.72,0.697,0.74,0.1343,11,4.0
2012-08-06,3,8,1,1,0.7,0.6667,0.79,0.194,25,5.0
2012-08-06,3,8,1,2,0.7,0.6667,0.79,0.2239,141,6.0
2012-08-06,3,8,1,3,0.72,0.6818,0.7,0.194,407,7.0
2012-08-06,3,8,1,2,0.7,0.6667,0.79,0.0,605,8.0
2012-08-06,3,8,1,3,0.7,0.6667,0.79,0.1642,276,9.0
2012-08-06,3,8,1,1,0.74,0.697,0.7,0.2239,213,10.0
2012-08-06,3,8,1,1,0.76,0.7273,0.66,0.1343,260,11.0
2012-08-06,3,8,1,2,0.78,0.7273,0.55,0.0896,285,12.0
2012-08-06,3,8,1,1,0.8,0.7424,0.49,0.2239,289,13.0
2012-08-06,3,8,1,1,0.82,0.7576,0.46,0.0,287,14.0
2012-08-06,3,8,1,1,0.82,0.7576,0.46,0.1343,274,15.0
2012-08-06,3,8,1,1,0.84,0.7576,0.41,0.1045,451,16.0
2012-08-06,3,8,1,1,0.82,0.7424,0.41,0.0,858,17.0
2012-08-06,3,8,1,1,0.82,0.7424,0.41,0.1343,843,18.0
2012-08-06,3,8,1,1,0.78,0.7424,0.59,0.194,640,19.0
2012-08-06,3,8,1,1,0.76,0.7273,0.66,0.1642,457,20.0
2012-08-06,3,8,1,1,0.74,0.697,0.7,0.194,317,21.0
2012-08-06,3,8,1,1,0.74,0.697,0.7,0.0896,207,22.0
2012-08-06,3,8,1,1,0.72,0.697,0.74,0.194,113,23.0
2012-08-07,3,8,1,1,0.7,0.6667,0.84,0.194,47,0.0
2012-08-07,3,8,1,1,0.7,0.6667,0.84,0.1343,18,1.0
2012-08-07,3,8,1,1,0.7,0.6667,0.84,0.1343,13,2.0
2012-08-07,3,8,1,1,0.7,0.6667,0.84,0.0,6,3.0
2012-08-07,3,8,1,1,0.68,0.6364,0.83,0.1343,9,4.0
2012-08-07,3,8,1,1,0.7,0.6667,0.79,0.1045,36,5.0
2012-08-07,3,8,1,2,0.7,0.6667,0.79,0.194,179,6.0
2012-08-07,3,8,1,2,0.7,0.6667,0.74,0.1343,502,7.0
2012-08-07,3,8,1,2,0.7,0.6515,0.7,0.1642,705,8.0
2012-08-07,3,8,1,2,0.7,0.6667,0.74,0.1343,327,9.0
2012-08-07,3,8,1,2,0.74,0.697,0.7,0.1343,250,10.0
2012-08-07,3,8,1,2,0.76,0.7273,0.66,0.0896,214,11.0
2012-08-07,3,8,1,2,0.8,0.7576,0.55,0.1343,283,12.0
2012-08-07,3,8,1,2,0.8,0.7424,0.52,0.194,253,13.0
2012-08-07,3,8,1,2,0.82,0.7576,0.46,0.0,261,14.0
2012-08-07,3,8,1,1,0.8,0.7424,0.52,0.0,306,15.0
2012-08-07,3,8,1,3,0.76,0.7273,0.66,0.2836,445,16.0
2012-08-07,3,8,1,2,0.78,0.7424,0.62,0.1343,868,17.0
2012-08-07,3,8,1,2,0.76,0.7121,0.62,0.1642,814,18.0
2012-08-07,3,8,1,2,0.76,0.7273,0.66,0.1045,610,19.0
2012-08-07,3,8,1,2,0.74,0.697,0.7,0.1343,448,20.0
2012-08-07,3,8,1,2,0.72,0.697,0.74,0.0,317,21.0
2012-08-07,3,8,1,1,0.72,0.697,0.74,0.1045,224,22.0
2012-08-07,3,8,1,1,0.72,0.697,0.79,0.0,138,23.0
2012-08-08,3,8,1,1,0.7,0.6667,0.84,0.0,58,0.0
2012-08-08,3,8,1,1,0.72,0.697,0.79,0.0,23,1.0
2012-08-08,3,8,1,1,0.7,0.6667,0.84,0.0,6,2.0
2012-08-08,3,8,1,1,0.7,0.6667,0.84,0.0,7,3.0
2012-08-08,3,8,1,1,0.7,0.6667,0.84,0.0,7,4.0
2012-08-08,3,8,1,2,0.68,0.6364,0.89,0.1642,43,5.0
2012-08-08,3,8,1,2,0.7,0.6667,0.84,0.1642,173,6.0
2012-08-08,3,8,1,2,0.7,0.6667,0.84,0.1642,482,7.0
2012-08-08,3,8,1,2,0.74,0.7273,0.72,0.0896,737,8.0
2012-08-08,3,8,1,2,0.76,0.7273,0.66,0.0,341,9.0
2012-08-08,3,8,1,2,0.8,0.7424,0.52,0.1343,214,10.0
2012-08-08,3,8,1,2,0.8,0.7424,0.52,0.0,239,11.0
2012-08-08,3,8,1,2,0.8,0.7424,0.52,0.0,280,12.0
2012-08-08,3,8,1,2,0.8,0.7424,0.52,0.0,313,13.0
2012-08-08,3,8,1,2,0.8,0.7424,0.52,0.2537,236,14.0
2012-08-08,3,8,1,2,0.84,0.7576,0.44,0.194,278,15.0
2012-08-08,3,8,1,2,0.8,0.7424,0.49,0.2836,441,16.0
2012-08-08,3,8,1,2,0.8,0.7576,0.55,0.2836,858,17.0
2012-08-08,3,8,1,2,0.78,0.7273,0.55,0.1642,862,18.0
2012-08-08,3,8,1,1,0.76,0.7273,0.66,0.2239,686,19.0
2012-08-08,3,8,1,1,0.74,0.697,0.66,0.194,500,20.0
2012-08-08,3,8,1,1,0.74,0.697,0.66,0.1045,381,21.0
2012-08-08,3,8,1,1,0.72,0.697,0.74,0.1045,233,22.0
2012-08-08,3,8,1,1,0.72,0.6818,0.7,0.1343,136,23.0
2012-08-09,3,8,1,1,0.72,0.697,0.74,0.194,67,0.0
2012-08-09,3,8,1,1,0.7,0.6667,0.79,0.1343,28,1.0
2012-08-09,3,8,1,1,0.7,0.6667,0.84,0.0896,14,2.0
2012-08-09,3,8,1,1,0.68,0.6364,0.83,0.0896,6,3.0
2012-08-09,3,8,1,2,0.68,0.6364,0.89,0.1343,10,4.0
2012-08-09,3,8,1,2,0.66,0.5909,0.94,0.0,41,5.0
2012-08-09,3,8,1,1,0.66,0.6061,0.83,0.1642,167,6.0
2012-08-09,3,8,1,2,0.7,0.6667,0.84,0.1642,475,7.0
2012-08-09,3,8,1,1,0.72,0.697,0.74,0.1045,698,8.0
2012-08-09,3,8,1,1,0.76,0.7273,0.66,0.1642,353,9.0
2012-08-09,3,8,1,1,0.8,0.7576,0.55,0.2239,205,10.0
2012-08-09,3,8,1,1,0.84,0.7576,0.44,0.0,260,11.0
2012-08-09,3,8,1,1,0.84,0.7576,0.44,0.1045,277,12.0
2012-08-09,3,8,1,1,0.86,0.7879,0.41,0.1045,281,13.0
2012-08-09,3,8,1,1,0.88,0.7727,0.32,0.2239,247,14.0
2012-08-09,3,8,1,1,0.88,0.7727,0.32,0.2239,267,15.0
2012-08-09,3,8,1,1,0.86,0.7727,0.39,0.2537,417,16.0
2012-08-09,3,8,1,1,0.86,0.7576,0.36,0.2537,810,17.0
2012-08-09,3,8,1,2,0.82,0.7576,0.46,0.2537,811,18.0
2012-08-09,3,8,1,1,0.8,0.7576,0.55,0.194,623,19.0
2012-08-09,3,8,1,1,0.7,0.6515,0.54,0.2836,478,20.0
2012-08-09,3,8,1,2,0.7,0.6515,0.58,0.1642,336,21.0
2012-08-09,3,8,1,2,0.66,0.6212,0.69,0.2239,259,22.0
2012-08-09,3,8,1,1,0.66,0.6212,0.74,0.0,156,23.0
2012-08-10,3,8,1,1,0.7,0.6515,0.65,0.0896,85,0.0
2012-08-10,3,8,1,1,0.7,0.6515,0.65,0.1045,41,1.0
2012-08-10,3,8,1,1,0.7,0.6667,0.74,0.1642,20,2.0
2012-08-10,3,8,1,2,0.72,0.697,0.79,0.194,9,3.0
2012-08-10,3,8,1,3,0.7,0.6667,0.84,0.2836,7,4.0
2012-08-10,3,8,1,3,0.7,0.6667,0.84,0.2836,33,5.0
2012-08-10,3,8,1,3,0.64,0.5758,0.89,0.2985,44,6.0
2012-08-10,3,8,1,3,0.64,0.5758,0.89,0.1045,133,7.0
2012-08-10,3,8,1,3,0.62,0.5455,0.91,0.1642,119,8.0
2012-08-10,3,8,1,2,0.64,0.5758,0.89,0.0,220,9.0
2012-08-10,3,8,1,1,0.66,0.5909,0.89,0.1045,193,10.0
2012-08-10,3,8,1,3,0.68,0.6364,0.79,0.1343,251,11.0
2012-08-10,3,8,1,2,0.74,0.697,0.66,0.3582,315,12.0
2012-08-10,3,8,1,2,0.76,0.7121,0.58,0.3582,290,13.0
2012-08-10,3,8,1,1,0.76,0.7121,0.58,0.3582,307,14.0
2012-08-10,3,8,1,1,0.8,0.7424,0.52,0.4478,324,15.0
2012-08-10,3,8,1,1,0.78,0.7273,0.55,0.2985,467,16.0
2012-08-10,3,8,1,1,0.8,0.7424,0.52,0.2836,730,17.0
2012-08-10,3,8,1,1,0.76,0.7121,0.62,0.2985,640,18.0
2012-08-10,3,8,1,1,0.76,0.7121,0.62,0.2836,492,19.0
2012-08-10,3,8,1,1,0.74,0.697,0.66,0.2985,370,20.0
2012-08-10,3,8,1,1,0.74,0.697,0.66,0.2537,286,21.0
2012-08-10,3,8,1,1,0.72,0.697,0.74,0.2836,218,22.0
2012-08-10,3,8,1,1,0.72,0.6818,0.7,0.2836,192,23.0
2012-08-11,3,8,0,1,0.7,0.6515,0.7,0.2836,180,0.0
2012-08-11,3,8,0,1,0.66,0.6212,0.74,0.2239,116,1.0
2012-08-11,3,8,0,3,0.64,0.5909,0.78,0.194,85,2.0
2012-08-11,3,8,0,3,0.62,0.5758,0.83,0.1642,21,3.0
2012-08-11,3,8,0,1,0.62,0.5758,0.83,0.1045,10,4.0
2012-08-11,3,8,0,1,0.62,0.5606,0.88,0.1045,11,5.0
2012-08-11,3,8,0,2,0.62,0.5606,0.88,0.1045,23,6.0
2012-08-11,3,8,0,1,0.64,0.5758,0.83,0.0896,62,7.0
2012-08-11,3,8,0,1,0.66,0.6061,0.83,0.1045,162,8.0
2012-08-11,3,8,0,1,0.68,0.6364,0.79,0.194,271,9.0
2012-08-11,3,8,0,1,0.72,0.6818,0.62,0.0896,407,10.0
2012-08-11,3,8,0,1,0.74,0.697,0.66,0.1642,499,11.0
2012-08-11,3,8,0,1,0.76,0.7121,0.58,0.2239,546,12.0
2012-08-11,3,8,0,1,0.8,0.7424,0.49,0.3582,569,13.0
2012-08-11,3,8,0,1,0.8,0.7424,0.49,0.2985,538,14.0
2012-08-11,3,8,0,1,0.8,0.7273,0.46,0.2836,562,15.0
2012-08-11,3,8,0,1,0.8,0.7273,0.46,0.2985,531,16.0
2012-08-11,3,8,0,3,0.74,0.697,0.66,0.3582,512,17.0
2012-08-11,3,8,0,2,0.7,0.6667,0.74,0.2985,300,18.0
2012-08-11,3,8,0,2,0.66,0.5909,0.89,0.1045,275,19.0
2012-08-11,3,8,0,3,0.66,0.5909,0.89,0.4179,160,20.0
2012-08-11,3,8,0,2,0.66,0.5909,0.89,0.1642,128,21.0
2012-08-11,3,8,0,2,0.66,0.5909,0.89,0.1642,168,22.0
2012-08-11,3,8,0,3,0.66,0.6061,0.78,0.1642,163,23.0
2012-08-12,3,8,0,2,0.64,0.6061,0.73,0.1343,120,0.0
2012-08-12,3,8,0,1,0.62,0.5909,0.78,0.1343,113,1.0
2012-08-12,3,8,0,1,0.64,0.6061,0.69,0.1343,86,2.0
2012-08-12,3,8,0,1,0.62,0.5909,0.73,0.0896,48,3.0
2012-08-12,3,8,0,1,0.64,0.6061,0.69,0.0896,10,4.0
2012-08-12,3,8,0,1,0.64,0.6212,0.61,0.194,10,5.0
2012-08-12,3,8,0,1,0.64,0.6061,0.65,0.1642,16,6.0
2012-08-12,3,8,0,1,0.64,0.6061,0.65,0.1343,39,7.0
2012-08-12,3,8,0,1,0.66,0.6212,0.54,0.2239,119,8.0
2012-08-12,3,8,0,1,0.7,0.6515,0.48,0.2239,217,9.0
2012-08-12,3,8,0,1,0.7,0.6515,0.51,0.1642,328,10.0
2012-08-12,3,8,0,1,0.74,0.6667,0.42,0.1642,449,11.0
2012-08-12,3,8,0,1,0.74,0.6667,0.42,0.194,505,12.0
2012-08-12,3,8,0,1,0.78,0.697,0.4,0.0,543,13.0
2012-08-12,3,8,0,1,0.76,0.6818,0.4,0.194,579,14.0
2012-08-12,3,8,0,1,0.76,0.6818,0.4,0.1343,577,15.0
2012-08-12,3,8,0,1,0.76,0.6818,0.4,0.1045,513,16.0
2012-08-12,3,8,0,1,0.8,0.697,0.33,0.0,505,17.0
2012-08-12,3,8,0,1,0.78,0.6818,0.35,0.1045,491,18.0
2012-08-12,3,8,0,1,0.74,0.6515,0.4,0.1343,465,19.0
2012-08-12,3,8,0,1,0.72,0.6515,0.45,0.0,300,20.0
2012-08-12,3,8,0,1,0.72,0.6667,0.51,0.0896,220,21.0
2012-08-12,3,8,0,1,0.7,0.6515,0.58,0.1343,181,22.0
2012-08-12,3,8,0,1,0.68,0.6364,0.61,0.0,110,23.0
2012-08-13,3,8,1,1,0.66,0.6212,0.65,0.1045,47,0.0
